UUID,Display Name,Match Result Key,disp,targetMainNaics,Categories,Al Lna Ics,Industries,Ma Inna Ics,Naic Sse Ctor,Main City,Pi I,Displayname2,Pi I2,Display Nam E3,Pi I3,Main Address,It Spend Industry I Dc,Emails
cec83d2b-1925-46ed-bc53-2308dce7d7a1,Seeds Farms LLC,;SEEDS FARMS;;;DEXTER;NM;;;,precedence,11,2,111190;48412,2,111190,Agriculture,Dexter,FALSE,,,,,,Resource Industries,
cf17eba3-c39e-4d76-a8e6-8fc25692fee2,Tony F Melo & Sons INC,;TONY F MELO & SONS INC;;;Turlock;CA;;;,precedence,11,2,112120;11112,2,112120,Agriculture,Turlock,FALSE,,,,,,Resource Industries,
cfaf0fda-c848-4240-8eaf-8af8d17c55e4,Winfred Riley,;WINFRED RILEY;;;BROADVIEW;NM;;;,,11,2,1121;11112,2,11112,Agriculture,Broadview,TRUE,,,,,,Resource Industries,
cfbe512d-1c12-4253-a551-fd4b98903c31,"Henry Brower Dairy, INC.",;ED BROWER DAIRY;;;EXETER;CA;;;,precedence,11,2,112120;11112,2,112120,Agriculture,Exeter,FALSE,ED Brower Dairy INC,FALSE,,,,Resource Industries,
d0abd84e-017d-416e-b1c1-404fd75cf152,J D M Farms & Ranches INC,";J D M FARMS & RANCHES,JDM FARMS & RANCHES;;;TEXICO;NM;;;",precedence,11,3,11112;111999;48412,2,111999,Agriculture,Texico,FALSE,,,,,,Process: Consumer products,
d0b1d01d-3dca-4936-966a-f484db80a10c,Frank H Blackburn,;FRANK H BLACKBURN;;;CLOVIS;NM;;;,precedence,11,2,48412;11112,2,11112,Agriculture,Clovis,TRUE,Frank Blackburn,TRUE,Frank H And Marcella Blackburn,partial,,Resource Industries,
d0c955e2-ea88-45fc-946a-c4c11b28e05b,Glenda W Manker,;GLENDA W MANKER;;;ALBUQUERQUE;NM;;;,,11,3,722512;11199;11112,2,11112,Agriculture,Albuquerque,TRUE,,,,,,Resource Industries,
d10577a4-005a-43ab-8188-269263265360,Carvalho Farms,;CARVALHO FARMS;;;CROWS LANDING;CA;;;,precedence,11,2,112120;111999,2,112120,Agriculture,CROWS LANDING,FALSE,,,,,,Resource Industries,
d1d31d67-4ae6-4be6-9df1-c2326e400183,Stanley W Unruh,;STANLEY W UNRUH;;;SEDAN;NM;;;,precedence,11,3,11112;48412;11199,2,11199,Agriculture,Sedan,TRUE,Stanley Unruh,TRUE,,,,Process: Consumer products,
d261b371-17e7-4023-bb3a-8735c32c7da0,E R Holden & Sons/Edward R Holden,";E R HOLDEN,ER HOLDEN;;;CUTLER;CA;;;",precedence,11,2,11112;115112,2,115112,Agriculture,Cutler,partial,E R Holden,FALSE,,,,Professional Services,
d27d0605-cafb-45e0-a2db-8309cf8593f3,Hartman Farms LLC,;HARTMAN FARMS;;;DEMING;NM;;;,precedence,11,2,111999;48412,2,111999,Agriculture,Deming,FALSE,,,,,,Process: Consumer products,
d3d7931e-3264-4fcb-b6bd-086bcf510b8a,Jason Barnard,;JASON N BARNARD;;;RODEO;NM;;;,precedence,11,3,11112;48412;111999,2,111999,Agriculture,Rodeo,TRUE,Jason N Barnard,TRUE,Whitebarn Farms,FALSE,,Process: Consumer products,
d3dd8d58-15a2-4fb6-92c9-b123ab26b7f8,P H Ranch INC,";P H RANCH,PH RANCH;;;WINTON;CA;;;",precedence,11,2,112120;11112,2,112120,Agriculture,Winton,FALSE,,,,,,Resource Industries,
d4005e9a-d55d-4db8-bc14-5d104bda3a36,Bureau OF Land Management - Surprise Field Office,;BUREAU OF LAND MANAGEMENT - SURPRISE FIELD OFFICE;;;CEDARVILLE;CA;;;,precedence,62,2,115310;621910,2,115310,Agriculture,Cedarville,FALSE,,,,,,Professional Services,
d4236562-e112-462c-a460-f6f198653885,Pombo 7P Cattle CO LLC,;POMBO 7P CATTLE CO;;;TRACY;CA;;;,precedence,11,2,11112;11212,2,11112,Agriculture,Tracy,FALSE,Pombo 7P Cattle Comp,FALSE,Pombo 7P Cattle Company LLC,FALSE,,Resource Industries,
d431f1bf-1d49-4925-b309-805ef7cef3f8,Ernesto Moules,;ERNESTO MOULES;;;HERALD;CA;;;,,11,2,11112;11212,2,11212,Agriculture,Herald,TRUE,,,,,,Resource Industries,
d4f004c0-b36b-4d9b-ad14-384e69827e84,John Loogman,;JIM LOOGMAN;;;HANFORD;CA;;;,precedence,11,2,11112;56299,2,11112,Agriculture,Hanford,FALSE,Jim Loogman,FALSE,George Loogman,FALSE,,Resource Industries,
d4feecb9-3032-44da-a8d1-aa71d73adda9,Jeanne Anderson,;JEANNE ANDERSON;;;Birds Landing;CA;;;,,11,2,11241;11199,2,11241,Agriculture,Birds Landing,TRUE,,,,,,Resource Industries,
d5242379-a2b1-4bca-b627-699dbfc7475f,Harold Stephens,;HAROLD STEPHENS;;;PORTALES;NM;;;,precedence,11,2,11112;48412,2,11112,Agriculture,Portales,TRUE,,,,,,Resource Industries,
d5d0f8bf-ab28-4c4d-911a-ef9e8126dd19,Five Friends Farms LLC,;FIVE FRIENDS FARMS;;;LAS CRUCES;NM;;;,precedence,11,2,48412;111999,2,111999,Agriculture,Las Cruces,FALSE,,,,,,Process: Consumer products,
d73f4f75-87a2-4b0b-b6b1-3aef11c52f43,Richard Tillema,;RICHARD TILLEMA;;;BAKERSFIELD;CA;;;,precedence,11,3,111999;56299;11112,2,111999,Agriculture,Bakersfield,TRUE,Rich Tillema,TRUE,Tillema Farms,FALSE,,Process: Consumer products,
d90bb547-21d1-409d-9a99-9d33942e1bb6,Mack A Legleiter,;MACK A LEGLEITER;;;PORTALES;NM;;;,precedence,11,3,48412;111999;11112,2,11112,Agriculture,Portales,TRUE,Lonnie Legleiter,TRUE,Marjorie Legleiter,TRUE,,Resource Industries,
d993de62-b7e9-4dca-8a0a-77db315845b1,Bill Watson Farms LLC,;BILL WATSON FARMS;;;CAUSEY;NM;;;,precedence,11,2,111999;48412,2,111999,Agriculture,Causey,FALSE,,,,,,Process: Consumer products,
d9faf543-20c5-4991-aa1b-514c23ffb460,Vanden Berge Dairy,;VANDEN BERGE DAIRY;;;Bakersfield;CA;;;,precedence,11,2,11112;112120,2,112120,Agriculture,Bakersfield,partial,,,,,,Resource Industries,
da122e19-e626-47cf-b745-398864d04eda,Richard J Cordova,;RICHARD J CORDOVA;;;LEMITAR;NM;;;,precedence,11,2,48412;111999,2,111999,Agriculture,Lemitar,TRUE,Cordova Farms,FALSE,,,,Process: Consumer products,
da1446cf-efee-4c4a-ba3b-2382c7d7c148,Jess Visser-Owner,;JESS & GAIL VISSER FAMILY TRUST;;;MC FARLAND;CA;;;,precedence,11,2,11212;11112,2,11212,Agriculture,Mcfarland,partial,Jess Visser,TRUE,Jess & Gail Visser Family Trust,partial,,Resource Industries,
da8bca2c-a60d-4bb4-a429-32b306a24af6,Cumberland Farms INC,;CUMBERLAND FARMS INC;;;WARWICK;RI;;;,precedence,11,2,4471;111999,2,111999,Agriculture,Warwick,FALSE,,,,,,Process: Consumer products,
dab6d58b-131a-453d-bae3-f2094d6f6e10,Trees OF Corrales LTD,;TREES OF CORRALES;;;CORRALES;NM;;;,precedence,11,2,111421;48412,2,111421,Agriculture,Corrales,FALSE,,,,,,Resource Industries,
dac870f7-0f6a-40ab-b32e-e55a78428973,Johnny Castillo,;JOHNNY CASTILLO;;;TAOS;NM;;;,precedence,11,2,115310;48412,2,115310,Agriculture,Taos,TRUE,Home Style Water Tendin' LLC,FALSE,,,,Professional Services,
db8c2477-f397-400c-a026-c62242d7ad07,Hugh Richard & Daniel George Hay,;HUGH RICHARD & DANIEL GEORGE HAY;;;Buttonwillow;CA;;;,,11,2,111998;11299,2,111998,Agriculture,Buttonwillow,TRUE,,,,,,Process: Consumer products,
06126274-e54d-48a8-ab1a-dcce3106136d,Thompson Hollow Farm LLC,;THOMPSON HOLLOW TRAILHEAD;;;BENTONVILLE;VA;;;,precedence,11,2,111999;418990,2,111999,Agriculture,Bentonville,FALSE,"Thompson Hollow Farm, LLC",FALSE,Thompson Hollow Trading LLC,FALSE,,Process: Consumer products,
d6769c82-33e3-462e-be8e-bf7a2355d63d,CW Cattle And Farm INC,";CW CATTLE AND FARM,;;;WAUCHULA;FL;;;",precedence,11,2,112110;111999,2,112110,Agriculture,Wauchula,FALSE,"CW Cattle And Farm, INC",FALSE,,,,Resource Industries,
d7a9a447-c626-4237-ba62-83a509023b4c,Krisolama LLC,";KRISOLAMA,;;;TITUSVILLE;FL;;;",precedence,561,2,113310;561730,2,113310,Agriculture,Vero Beach,FALSE,"Krisolama, LLC",FALSE,,,,Resource Industries,
2a1062a9-1ea8-4899-9a5a-13076f0f5a19,Burkes Garden Farm LLC,;BURKES GARDEN UMC;;BURKES GARDEN;TAZEWELL;VA;TAZEWELL;VA;;;,precedence,11,2,111999;624230,2,111999,Agriculture,Tazewell,FALSE,Burkes Garden Supply Llc,FALSE,Burkes Garden Elementary,FALSE,,Process: Consumer products,
3f28e470-9de5-4bdc-8ba3-8484e2e85f44,Citizens And Farmers Bank - Chester Branch,;CITIZENS AND FARMERS BANK - CHESTER BRANCH;;;CHESTER;VA;;;,keyword,52,2,522110;111999,2,111999,Agriculture,Chester,partial,,,,,,Process: Consumer products,
04cdce3a-fdb4-4cc7-82e4-880ef3671f35,Gay Hill Farm INC.,";GAY HILL FARM, INC.;;;HOUSTON;TX;;;",precedence,11,2,111999;531390,2,111999,Agriculture,Houston,FALSE,"Gay Hill Farm, INC.",FALSE,,,,Process: Consumer products,
04da8f63-df2f-4d87-bc48-d02705249de5,Texas Lead Farm,;SONNY KUO AND BRIAN LEE;;;ROUND ROCK;TX;;;,precedence,11,2,454110;111999,2,111999,Agriculture,Round Rock,FALSE,Sonny Kuo And Brian Lee,partial,,,,Process: Consumer products,
04dea8dc-1074-4189-91f6-cde85f0f2f52,Adam N Goldizen,;ADAM N GOLDIZEN;;;Maysville;WV;;;,,11,2,112130;212299,2,112130,Agriculture,Maysville,TRUE,,,,,,Resource Industries,
04df5a16-88df-477b-876e-f5164f3e8dd8,Lavalle Trust NO 1,;LAVALLE TRUST NO 1;;;NEW MADRID;MO;;;,precedence,44,3,111999;447110;111120,2,111120,Agriculture,New Madrid,partial,Lavalle Trust NO 2,partial,Lavalle Trust,FALSE,,Resource Industries,
04eb38ef-ce58-4870-9dfd-2d7daa19c976,Wikkerink Farms Ltd,;STEVEN WIKKERINK;;;BOW ISLAND;AB;;;,alwayssecondary,11,4,813110;111999;111998,2,111998,Agriculture,Bow Island,FALSE,Wikkerink Farms LTD,FALSE,THE Bow Island Evangelical Free Church,FALSE,,Process: Consumer products,
04fd1550-2ec8-4edd-aa14-6d4db8abc361,Trinity Farms LLC,;TRINITY FARMS;;;BLAIR;WI;;;,precedence,11,3,111999;484239;111120,2,111999,Agriculture,Blair,FALSE,,,,,,Process: Consumer products,
d947ba18-bd62-47f1-89f0-290a8e61b9fc,Rosean Lachance,;ROSEAN LACHANCE;;;GRACEVILLE;FL;;;,,11,2,112120;111120,2,111120,Agriculture,Graceville,TRUE,,,,,,Resource Industries,
db29730e-9044-4bad-8bf4-42f226a4c088,Waldo's Construction CORP,;WALDO'S FARM CORP;;;MIAMI;FL;;;,keyword,23,2,238990;111999,2,111999,Agriculture,Miami,FALSE,Waldo's Farm CORP,FALSE,,,,Process: Consumer products,
41249bf3-5692-4b30-8264-57ede85cebe4,Farm Fresh Pharmacy,;FARM FRESH - 6238;;;SUFFOLK;VA;;;,brand,11,2,446110;111999,2,111999,Agriculture,Suffolk,FALSE,Farm Fresh - 6238,FALSE,,,,Process: Consumer products,
e0e4c7c4-796c-4296-ac1a-415d958eebe0,"C&C Cattle Farms, LLC",";C&C CATTLE FARMS, LLC;;;Defuniak Springs;FL;;;",precedence,11,2,111999;112110,2,112110,Agriculture,Defuniak Springs,FALSE,C&C Cattle Farms LLC,FALSE,,,,Resource Industries,
e12aeddd-b191-4c09-aa85-6507405221a9,I. C. Terry Farms INC,";I. C. TERRY FARMS,,IC TERRY FARMS;;;LAKE CITY;FL;;;",precedence,11,7,111999;111421;111940;112120;112111;111992;111998,2,111999,Agriculture,Lake City,FALSE,"I. C. Terry Farms, INC",FALSE,IC Terry Farms INC,FALSE,,Process: Consumer products,
45bf6d2e-ce3c-44ff-96a9-a38ab395ec85,Brenneman Lakes Apartments L.L.C.,;BRENNEMAN FARM APARTMENTS POOL;;SANIBEL CIR;VIRGINIA BEACH;VA;VIRGINIA BEACH;VA;;;,precedence,71,2,111999;713940,2,111999,Agriculture,Virginia Beach,partial,"Brenneman Lakes Apartments, L.L.C.",partial,Brenneman Farm Apartments Pool,FALSE,,Process: Consumer products,
0515f9fe-de47-4bc2-9ade-dd0b7c023384,Era - A Waters Company,;WATERS CORPORATION;;;Golden;CO;;;,precedence,32,2,115310;325998,2,115310,Agriculture,Golden,FALSE,Waters Corporation,FALSE,,,,Professional Services,
051cc230-8c03-40fd-ba41-87107d75638a,Mcdonald Farms Inc,;MCDONALD FARMS INC;;;BLACKSBURG;VA;;;,precedence,11,2,112990;111999,2,111999,Agriculture,Blacksburg,FALSE,,,,,,Process: Consumer products,
051ee2b7-f828-4a81-88d4-db1e6e95b460,Ferme Frimag,;9159-4580 QUEBEC.;;;SAINT VALENTIN;QC;;;,precedence,11,3,111999;112120,2,111999,Agriculture,St-Valentin,FALSE,Frimag Farm,FALSE,9159-4580 Quebec INC.,FALSE,,Process: Consumer products,
0520a62e-5298-4992-a220-cbfdcb500ee3,"Thomas Arabian Farm, INC.",";THOMAS ARABIAN FARM, INC.;;;LUBBOCK;TX;;;",precedence,11,2,111999;115210,2,111999,Agriculture,Lubbock,FALSE,,,,,,Process: Consumer products,
05232164-bcf5-4b13-9ffe-646410746800,Kathleen's Puppy Palace,";KATHLEEN'S PUPPY PALACE,KATHLEEN'S PUPPY PALACE;;;GLACE BAY;NS;;;",precedence,812,3,812910;115112;115210,2,115112,Agriculture,Glace Bay,FALSE,,,,,,Professional Services,
0532b7f8-f18e-45e6-93c3-90dc77ed4a6f,Carolside Ranching LTD,;CAROLSIDE RANCHING;;;SUNNYNOOK;AB;;;,precedence,11,3,311999;111998,2,111998,Agriculture,Sunnynook,FALSE,Carolside Ranching LTD.,FALSE,,,,Process: Consumer products,
053c572a-0af5-40db-81d8-e0fc113db3f3,Ray Simanton Holdings LTD,;RAY SIMANTON HOLDINGS LTD;;BOX 171;FOREMOST;AB;T0K 0X0;CA;;,precedence,21,4,111140;213112;11114,2,111140,Agriculture,Foremost,FALSE,"Simanton, Ray",TRUE,,,,Resource Industries,
053e4046-82c5-4907-85f5-aeb841035987,Ferme Avicole Guy Daris Enr.,;FERME AVICOLE GUY DARIS ENR.;;;CACOUNA;QC;;;,precedence,11,8,111140;112120;112340,2,112340,Agriculture,Cacouna,FALSE,Ferme D R Daris Enr,FALSE,Ferme D.R. Daris Enr.,FALSE,,Resource Industries,
054d9c00-8e3e-4286-9dff-2e4bd3cee4ca,Robert O Locke,;ROBERT O LOCKE;;;KEYSVILLE;VA;;;,precedence,11,2,561622;111910,2,111910,Agriculture,Keysville,TRUE,,,,,,Process: Consumer products,
054e2c82-5846-4c0c-b46f-9fb917af3309,Mulch Farms,;MULCH FARMS;;;BURLINGTON;CO;;;,precedence,11,3,48412;11112;111999,2,111999,Agriculture,Burlington,FALSE,Mulch Farms Transport LLC,FALSE,,,,Process: Consumer products,
f0ed7434-82e2-4a61-b8b1-e9f5dd425973,Baterna Farms LLC,;BATERNA FARMS;;;MIAMI;FL;;;,precedence,11,2,561510;111999,2,111999,Agriculture,Miami,FALSE,Expert Style Travel LLC,FALSE,,,,Process: Consumer products,
f186ffa0-3857-40d3-b82b-874aa42279a3,Rafter G Bar Livestock INC,;RAFTER G BAR LIVESTOCK INC;;;Groveland;FL;;;,precedence,11,2,722410;112110,2,112110,Agriculture,Groveland,FALSE,,,,,,Resource Industries,
f26e9c8a-6164-42b2-b241-844719485509,Pecheries Mylene H Ltee,;PECHERIES MYLENE - H.;;;;NB;;;,precedence,11,4,114111;311710,2,114111,Agriculture,Caraquet,FALSE,Pecheries Mylene H LTEE.,FALSE,Les Pecheries Mylene H LTEE,partial,,Resource Industries,
dc646988-0e21-4908-a39c-f083575d15db,"Sun Coast Farms Texas, LLC",";SUN COAST FARMS TEXAS, LLC;;;SANTA MARIA;CA;;;",precedence,11,2,111999;311991,2,111999,Agriculture,Santa Maria,FALSE,Sun Coast Farms Texas LLC,FALSE,,,,Process: Consumer products,
dcc522e1-e565-4d11-bc91-a4bfca73dbc1,"Van Steyn, Case",;CASE VAN STEYN;;;GALT;CA;;;,,11,3,112120;11299;11199,2,112120,Agriculture,Galt,TRUE,Van Steyn Dairy,partial,Case Van Steyn,TRUE,,Resource Industries,
dd6faa2d-8b81-429d-b31e-0d181f5505c2,Chow Chow Childrens Kennel,;CHOW CHOW CHILDRENS KENNEL;;;VEGUITA;NM;;;,precedence,812,2,812910;112990,2,112990,Agriculture,Veguita,FALSE,,,,,,Resource Industries,
de2effb9-1fd3-4171-96a0-622b96df7a73,Greg Burris,;GREG BURRIS;;;ELIDA;NM;;;,,11,2,1121;11112,2,11112,Agriculture,Elida,TRUE,,,,,,Resource Industries,
debb5c9f-4a64-4ce2-a4a4-84685bb54513,Joyce Magenheimer,;MAGENHEIMER EXPRESS FREIGHT;;;YUBA CITY;CA;;;,precedence,11,2,11112;48412,2,11112,Agriculture,Yuba City,TRUE,Kathy Magenheimer,TRUE,Heinrich Magenheimer,TRUE,,Resource Industries,
e0145787-56f8-4609-965f-ec3283dc5266,Alan Sagouspe,;SAGOUSPE ENTERPRISES;;;LOS BANOS;CA;;;,precedence,541,3,541618;11112;111339,2,11112,Agriculture,Los Banos,FALSE,Alan Sagouspe Inc,FALSE,Brent Sagouspe,FALSE,,Resource Industries,
e076d43d-a4f6-460b-aa59-00b7bdbf7bfe,Cibola Ranch INC,;CIBOLA RANCH;;;FORT SUMNER;NM;;;,precedence,11,2,1121;11112,2,11112,Agriculture,Fort Sumner,FALSE,,,,,,Resource Industries,
